confidence,fixture_id,judge,judge_model_family,llm_won,marker,order,pair_id,plan_a_score,plan_b_score,preferred,rationale,record_id,run,self_family_match,source_model_family,winner_role
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,quality_session_design,BA,pair_0065,4,3,plan_a,"Plan A’s sessions (tempo, long run) are well-defined and appropriate for trail running.",pair_0065__gemma_4b_judge__r01__BA,1,False,qwen,programmatic
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,readiness_alignment,BA,pair_0065,3,2,plan_a,Plan A’s inclusion of rest days and varied sessions suggests better consideration of readiness.,pair_0065__gemma_4b_judge__r01__BA,1,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,recovery_safety,BA,pair_0065,4,3,plan_a,Plan A has more dedicated rest days and a more conservative approach to volume.,pair_0065__gemma_4b_judge__r01__BA,1,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,training_specificity,BA,pair_0065,4,2,plan_a,"Plan A’s sessions are more directly tailored to trail running (tempo, long run) compared to Plan B’s general easy runs.",pair_0065__gemma_4b_judge__r01__BA,1,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,clarity_actionability,AB,pair_0065,5,4,plan_a,Plan A's simple structure and focus on recovery are very clear. Plan B's tempo session is less immediately understandable.,pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,llm
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,endurance_development,AB,pair_0065,4,5,plan_b,"Plan B prioritizes longer runs and aerobic work, directly supporting endurance development.",pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,explanation_quality,AB,pair_0065,4,3,plan_a,Plan A's explanations are straightforward and focused on maintenance. Plan B's rationale is more ambitious.,pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,llm
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,load_progression,AB,pair_0065,3,4,plan_b,"Plan B has a slightly more progressive load, with a tempo session introducing a higher intensity.",pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,plan_coherence,AB,pair_0065,5,4,plan_a,Plan A's consistent rest days and easy runs create a highly coherent and predictable plan.,pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,llm
0.75,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,quality_session_design,AB,pair_0065,4,5,plan_b,"Plan B includes a structured tempo session, demonstrating thoughtful quality session design.",pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,programmatic
0.7,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,readiness_alignment,AB,pair_0065,4,3,plan_a,Plan A's emphasis on recovery aligns well with potential readiness constraints. Plan B is more demanding.,pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,llm
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,recovery_safety,AB,pair_0065,5,3,plan_a,Plan A's consistent rest days and low-intensity runs prioritize recovery safety.,pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,llm
0.65,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,training_specificity,AB,pair_0065,3,4,plan_b,Plan B's inclusion of a tempo run and cross-training suggests a greater focus on trail-running specific adaptations.,pair_0065__gemma_4b_judge__r02__AB,2,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,clarity_actionability,BA,pair_0065,4,3,plan_a,"Plan A's session summaries are more specific, detailing intensity and purpose. Plan B is more general.",pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,endurance_development,BA,pair_0065,4,3,plan_a,"Plan A includes a dedicated threshold session and a longer, sustained long run, better supporting endurance.",pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,explanation_quality,BA,pair_0065,3,2,plan_a,Plan A's explanations are slightly more detailed about the goals of each session.,pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,load_progression,BA,pair_0065,4,3,plan_a,"Plan A’s load progression is more balanced, with a clear threshold session and manageable volume.",pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,plan_coherence,BA,pair_0065,5,3,plan_a,"Plan A has a more logical flow, building from threshold work to longer runs.",pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,quality_session_design,BA,pair_0065,4,3,plan_a,"Plan A’s sessions (tempo, long run) are well-defined and appropriate for trail running.",pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,readiness_alignment,BA,pair_0065,3,2,plan_a,Plan A’s inclusion of rest days and varied sessions suggests better consideration of readiness.,pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,recovery_safety,BA,pair_0065,4,3,plan_a,Plan A has more dedicated rest days and a more conservative approach to volume.,pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,training_specificity,BA,pair_0065,4,2,plan_a,"Plan A’s sessions are more directly tailored to trail running (tempo, long run) compared to Plan B’s general easy runs.",pair_0065__gemma_4b_judge__r02__BA,2,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,clarity_actionability,BA,pair_0065,4,3,plan_a,"Plan A's session summaries are more specific, detailing intensity and purpose. Plan B is more general.",pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,endurance_development,BA,pair_0065,4,3,plan_a,"Plan A includes a dedicated threshold session and a longer, sustained long run, better supporting endurance.",pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,explanation_quality,BA,pair_0065,3,2,plan_a,Plan A's explanations are slightly more detailed about the goals of each session.,pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,load_progression,BA,pair_0065,4,3,plan_a,"Plan A’s load progression is more balanced, with a clear threshold session and manageable volume.",pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,plan_coherence,BA,pair_0065,5,3,plan_a,"Plan A has a more logical flow, building from threshold work to longer runs.",pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,quality_session_design,BA,pair_0065,4,3,plan_a,"Plan A’s sessions (tempo, long run) are well-defined and appropriate for trail running.",pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,readiness_alignment,BA,pair_0065,3,2,plan_a,Plan A’s inclusion of rest days and varied sessions suggests better consideration of readiness.,pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,recovery_safety,BA,pair_0065,4,3,plan_a,Plan A has more dedicated rest days and a more conservative approach to volume.,pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,training_specificity,BA,pair_0065,4,2,plan_a,"Plan A’s sessions are more directly tailored to trail running (tempo, long run) compared to Plan B’s general easy runs.",pair_0065__gemma_4b_judge__r03__BA,3,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,clarity_actionability,AB,pair_0065,5,4,plan_a,Plan A's simple structure and focus on recovery are very clear. Plan B's tempo session is less immediately understandable.,pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,llm
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,endurance_development,AB,pair_0065,4,5,plan_b,"Plan B prioritizes longer runs and aerobic work, directly supporting endurance development.",pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,explanation_quality,AB,pair_0065,4,3,plan_a,Plan A's explanations are straightforward and focused on maintenance. Plan B's rationale is more ambitious.,pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,llm
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,load_progression,AB,pair_0065,3,4,plan_b,"Plan B has a slightly more progressive load, with a tempo session introducing a higher intensity.",pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,plan_coherence,AB,pair_0065,5,4,plan_a,Plan A's consistent rest days and easy runs create a highly coherent and predictable plan.,pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,llm
0.75,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,quality_session_design,AB,pair_0065,4,5,plan_b,"Plan B includes a structured tempo session, demonstrating thoughtful quality session design.",pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,programmatic
0.7,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,readiness_alignment,AB,pair_0065,4,3,plan_a,Plan A's emphasis on recovery aligns well with potential readiness constraints. Plan B is more demanding.,pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,llm
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,recovery_safety,AB,pair_0065,5,3,plan_a,Plan A's consistent rest days and low-intensity runs prioritize recovery safety.,pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,llm
0.65,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,training_specificity,AB,pair_0065,3,4,plan_b,Plan B's inclusion of a tempo run and cross-training suggests a greater focus on trail-running specific adaptations.,pair_0065__gemma_4b_judge__r03__AB,3,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,clarity_actionability,BA,pair_0065,4,3,plan_a,"Plan A's session summaries are more specific, detailing intensity and purpose. Plan B is more general.",pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,endurance_development,BA,pair_0065,4,3,plan_a,"Plan A includes a dedicated threshold session and a longer, sustained long run, better supporting endurance.",pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,explanation_quality,BA,pair_0065,3,2,plan_a,Plan A's explanations are slightly more detailed about the goals of each session.,pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,load_progression,BA,pair_0065,4,3,plan_a,"Plan A’s load progression is more balanced, with a clear threshold session and manageable volume.",pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,plan_coherence,BA,pair_0065,5,3,plan_a,"Plan A has a more logical flow, building from threshold work to longer runs.",pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,quality_session_design,BA,pair_0065,4,3,plan_a,"Plan A’s sessions (tempo, long run) are well-defined and appropriate for trail running.",pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,readiness_alignment,BA,pair_0065,3,2,plan_a,Plan A’s inclusion of rest days and varied sessions suggests better consideration of readiness.,pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,recovery_safety,BA,pair_0065,4,3,plan_a,Plan A has more dedicated rest days and a more conservative approach to volume.,pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,training_specificity,BA,pair_0065,4,2,plan_a,"Plan A’s sessions are more directly tailored to trail running (tempo, long run) compared to Plan B’s general easy runs.",pair_0065__gemma_4b_judge__r04__BA,4,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,clarity_actionability,AB,pair_0065,5,4,plan_a,Plan A's simple structure and focus on recovery are very clear. Plan B's tempo session is less immediately understandable.,pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,llm
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,endurance_development,AB,pair_0065,4,5,plan_b,"Plan B prioritizes longer runs and aerobic work, directly supporting endurance development.",pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,programmatic
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,explanation_quality,AB,pair_0065,4,3,plan_a,Plan A's explanations are straightforward and focused on maintenance. Plan B's rationale is more ambitious.,pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,llm
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,load_progression,AB,pair_0065,3,4,plan_b,"Plan B has a slightly more progressive load, with a tempo session introducing a higher intensity.",pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,programmatic
0.95,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,plan_coherence,AB,pair_0065,5,4,plan_a,Plan A's consistent rest days and easy runs create a highly coherent and predictable plan.,pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,llm
0.75,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,quality_session_design,AB,pair_0065,4,5,plan_b,"Plan B includes a structured tempo session, demonstrating thoughtful quality session design.",pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,programmatic
0.7,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,readiness_alignment,AB,pair_0065,4,3,plan_a,Plan A's emphasis on recovery aligns well with potential readiness constraints. Plan B is more demanding.,pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,llm
0.85,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,recovery_safety,AB,pair_0065,5,3,plan_a,Plan A's consistent rest days and low-intensity runs prioritize recovery safety.,pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,llm
0.65,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,training_specificity,AB,pair_0065,3,4,plan_b,Plan B's inclusion of a tempo run and cross-training suggests a greater focus on trail-running specific adaptations.,pair_0065__gemma_4b_judge__r04__AB,4,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,clarity_actionability,BA,pair_0066,4,3,plan_a,Plan A's daily summaries are more direct and easier to follow. Plan B's descriptions are slightly more verbose.,pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,programmatic
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,endurance_development,BA,pair_0066,4,3,plan_a,"Plan A has a longer, dedicated long run, better aligning with trail running needs.",pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,programmatic
0.7,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,explanation_quality,BA,pair_0066,3,4,plan_b,"Plan B's rationale for easy runs is more explicit, emphasizing form and rhythm.",pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,llm
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,load_progression,BA,pair_0066,3,4,plan_b,"Plan B has a higher overall volume and a longer, more challenging long run, suggesting a higher load.",pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,llm
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,plan_coherence,BA,pair_0066,4,3,plan_a,Plan A's structure – consistent easy runs interspersed with longer runs – feels more cohesive.,pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,programmatic
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,,quality_session_design,BA,pair_0066,3,3,tie,"Both plans have appropriate session types, but Plan A's sessions are more concise.",pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,tie
0.7,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,True,readiness_alignment,BA,pair_0066,3,4,plan_b,Plan B's initial rest days and focus on recovery suggest a greater consideration of readiness.,pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,llm
0.8,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,recovery_safety,BA,pair_0066,4,3,plan_a,"Plan A's placement of rest days feels more strategically spaced, prioritizing recovery.",pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,programmatic
0.9,ab_A2__r_high__rc_high__ph_base,gemma_4b_judge,gemma,False,training_specificity,BA,pair_0066,4,3,plan_a,Plan A's inclusion of cross-training and a dedicated long run on trails aligns better with trail running.,pair_0066__gemma_4b_judge__r00__BA,0,False,qwen,programmatic
