category,fixture_id,judge,judge_model_family,marker,pair_id,run,self_family_match,source_model_family
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0069,2,True,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0069,2,True,gemma
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0069,3,True,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0069,3,True,gemma
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0069,3,True,gemma
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0069,3,True,gemma
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0069,3,True,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0069,3,True,gemma
consistent_tie,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0069,3,True,gemma
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0069,3,True,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0069,3,True,gemma
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0069,4,True,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0069,4,True,gemma
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0069,4,True,gemma
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0069,4,True,gemma
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0069,4,True,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0069,4,True,gemma
consistent_tie,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0069,4,True,gemma
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0069,4,True,gemma
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0069,4,True,gemma
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0070,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0070,0,False,qwen
consistent_tie,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0070,0,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0070,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0070,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0070,0,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0070,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0070,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0070,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0070,1,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0070,1,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0070,1,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0070,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0070,1,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0070,1,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0070,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0070,1,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0070,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0070,2,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0070,2,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0070,2,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0070,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0070,2,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0070,2,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0070,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0070,2,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0070,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0070,3,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0070,3,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0070,3,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0070,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0070,3,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0070,3,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0070,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0070,3,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0070,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0070,4,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0070,4,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0070,4,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0070,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0070,4,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0070,4,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0070,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0070,4,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0070,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0071,0,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0071,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0071,0,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0071,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0071,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0071,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0071,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0071,0,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0071,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0071,1,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0071,1,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0071,1,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0071,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0071,1,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0071,1,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0071,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0071,1,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0071,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0071,2,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0071,2,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0071,2,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0071,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0071,2,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0071,2,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0071,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0071,2,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0071,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0071,3,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0071,3,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0071,3,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0071,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0071,3,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0071,3,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0071,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0071,3,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0071,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0071,4,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0071,4,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0071,4,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0071,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0071,4,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0071,4,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0071,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0071,4,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0071,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0072,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0072,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0072,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0072,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0072,0,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0072,0,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0072,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0072,0,False,qwen
source_consistent_programmatic,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0072,0,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0072,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0072,1,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0072,1,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0072,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0072,1,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0072,1,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0072,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0072,1,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0072,1,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0072,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0072,2,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0072,2,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0072,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0072,2,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0072,2,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0072,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0072,2,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0072,2,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0072,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0072,3,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0072,3,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0072,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0072,3,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0072,3,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0072,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0072,3,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0072,3,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0072,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0072,4,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0072,4,False,qwen
position_consistent_plan_b,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0072,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0072,4,False,qwen
other_inconsistent,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0072,4,False,qwen
source_consistent_llm,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0072,4,False,qwen
position_consistent_plan_a,ab_A2__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0072,4,False,qwen
